epoch;acc;loss;val_acc;val_loss
0;0.785499998331;0.442055849284;0.88849999845;0.273579898775
1;0.875000000596;0.297137661874;0.930499993563;0.197824530751
2;0.904499995112;0.228959771264;0.941499992013;0.158691023551
3;0.919499993324;0.202048533075;0.954499992728;0.136258802675
4;0.937499992251;0.172657873202;0.929499995708;0.167080582436
0;0.939499993324;0.1524892308;0.964999992847;0.114412132166
1;0.950499993563;0.135633306932;0.97499999404;0.0869539828785
2;0.949499992728;0.124566520061;0.975499994159;0.0772684808634
3;0.959499996305;0.104882469559;0.979999995232;0.063765754411
4;0.966499993801;0.0971427084319;0.986499996781;0.0558114243671
5;0.971499994397;0.0814214881975;0.991499997973;0.0462231554929
0;0.979999995828;0.0678135585203;0.992499998212;0.0393069843762
1;0.979499995708;0.0634969940595;0.994499998689;0.0350295627397
2;0.984499996305;0.0533464473393;0.995499998927;0.0315233002836
3;0.985499997139;0.0494346892042;0.996999999285;0.0261748046055
4;0.986499996781;0.0439919592324;0.996999999285;0.0214673145814
5;0.990999997854;0.038144008969;0.996999999285;0.0213983227429
6;0.991999998689;0.0302063420101;0.997999999523;0.0183103399328
0;0.995499998927;0.0256379569578;0.995499998927;0.0221798686089
1;0.994999998808;0.0248055538733;0.999499999881;0.010576761805
2;0.993999998569;0.0213625838596;0.999499999881;0.0104923641507
3;0.996499999762;0.0197553301358;1.0;0.00738863771199
4;0.996999999285;0.0166357614199;1.0;0.00854187765566
5;0.998999999762;0.0128656506556;1.0;0.00521833248727
6;0.998999999762;0.0112826279481;0.999499999881;0.00550738594611
7;0.998499999642;0.0109120477038;1.0;0.003746595548
0;0.997999999523;0.0109740340456;1.0;0.00324171489367
1;0.999499999881;0.00715597364644;0.999499999881;0.00438955142075
2;1.0;0.00713443820452;1.0;0.00313071857352
3;0.998999999762;0.00769343507243;1.0;0.002005329924
4;0.999499999881;0.00493380884072;1.0;0.00152270113802
5;0.999499999881;0.00579565813317;1.0;0.00188755965093
0;0.773500002623;0.459602078944;0.895499997735;0.273717520386
6;0.999499999881;0.00408940590263;1.0;0.0018976755382
1;0.871999997497;0.285295777395;0.920499993563;0.200515563414
7;0.999499999881;0.00454809607632;1.0;0.00101785586332
2;0.912499994636;0.227134109363;0.921499992013;0.201694520265
8;1.0;0.00318896535813;1.0;0.000920172427504
3;0.91449999392;0.206799454596;0.944999994636;0.146015096586
0;1.0;0.00292440714875;1.0;0.000963153742268
4;0.931499992609;0.17398396818;0.948499994874;0.13503679676
1;1.0;0.00202250319799;1.0;0.000614830549966
0;0.937999992967;0.160785692167;0.966499993205;0.102136312909
2;1.0;0.00208320753287;1.0;0.000653064253056
1;0.944999994636;0.139820835665;0.96849999547;0.0953688290901
3;1.0;0.00198645934164;1.0;0.000602206058647
2;0.954999992847;0.119995771339;0.973999994993;0.0786613866314
4;1.0;0.00145276628122;1.0;0.000538853867165
3;0.963999995589;0.103053524997;0.96749999404;0.0830954030715
5;0.999499999881;0.00159239521046;1.0;0.000485835647087
4;0.970499994159;0.0860020395275;0.981999996305;0.0557319436688
6;1.0;0.00116076915114;1.0;0.000351586095867
5;0.973999993801;0.0800627676165;0.989499997497;0.0504954774119
7;1.0;0.00127097692066;1.0;0.00024055834645
0;0.973499996066;0.0732597643929;0.989499997497;0.0484883796796
8;1.0;0.00069700439376;1.0;0.000182950896742
1;0.973999996185;0.0695801164117;0.99349999845;0.036836107946
9;1.0;0.000827129681547;1.0;0.000221646115142
2;0.981499996185;0.0530858059227;0.995499998927;0.0364061557921
0;1.0;0.000530555900771;1.0;0.00010295850971
3;0.987499997616;0.0500147707667;0.996499999166;0.0296804555249
1;1.0;0.000681552644789;1.0;0.000116708801197
4;0.982499995828;0.0473387731891;0.996999999285;0.0225644526584
2;1.0;0.000489948328914;1.0;7.70375247384e-05
5;0.988999997377;0.0407359167095;0.995999999046;0.023366226987
3;1.0;0.000627107956782;1.0;7.17767798096e-05
6;0.990499998331;0.0348183148785;0.998999999762;0.0155121943215
4;1.0;0.000730501184562;1.0;6.16116651918e-05
0;0.996999999285;0.0236598385219;0.999499999881;0.0134481959511
5;1.0;0.00064427989234;1.0;8.28835655102e-05
1;0.991999998093;0.0280142629496;0.999499999881;0.0110415957391
6;1.0;0.000532159903919;1.0;4.45971721911e-05
2;0.995999999046;0.023173036963;1.0;0.00957265600446
7;1.0;0.000242897855342;1.0;3.7391033004e-05
3;0.995499998927;0.0221742988843;1.0;0.00862118205056
8;1.0;0.000383068004832;1.0;4.57718866915e-05
4;0.996999999285;0.0157838493603;1.0;0.00703006292577
9;1.0;0.000153788621817;1.0;2.61249529547e-05
5;0.997999999523;0.0145541891741;1.0;0.00534400244185
10;1.0;0.000227334415665;1.0;8.30864760314e-05
6;0.995499998927;0.0150935627939;1.0;0.00498333159834
0;1.0;0.000210821089145;1.0;3.65222194375e-05
7;0.998499999642;0.00935387706762;0.999499999881;0.00742566617031
1;1.0;0.000163521308459;1.0;1.92154908905e-05
0;0.998499999642;0.0100881632871;0.999499999881;0.00995527270017
2;1.0;0.000152987799763;1.0;2.04791326206e-05
1;0.998999999762;0.00893209695758;1.0;0.00302375107509
3;1.0;0.000201940122731;1.0;1.17648803882e-05
2;0.998499999642;0.00847182614787;1.0;0.00248950602836
4;1.0;0.000419423826673;1.0;1.8564818385e-05
3;0.999499999881;0.00664682213872;1.0;0.00687617236428
5;1.0;3.92673395376e-05;1.0;7.50691204871e-06
4;0.999499999881;0.00592703892944;1.0;0.00194510000976
6;1.0;6.64312383435e-05;1.0;1.17159989009e-05
5;0.999499999881;0.00492394235978;1.0;0.00192512075155
7;1.0;6.86206505134e-05;1.0;1.51391264524e-05
6;1.0;0.00426237284672;1.0;0.00127188890699
8;1.0;0.000103449567376;1.0;6.2869538246e-06
7;1.0;0.00405248678275;1.0;0.00118370099532
9;1.0;6.75690360964e-05;1.0;5.70816796085e-06
8;1.0;0.00358100711539;1.0;0.000931591152766
10;1.0;4.51200072813e-05;1.0;2.16919809165e-05
0;0.999499999881;0.00305533695799;1.0;0.000756555514599
11;1.0;7.20374980392e-05;1.0;4.84367753216e-06
1;0.999499999881;0.00277203195723;1.0;0.00159725144022
0;1.0;3.52908685983e-05;1.0;3.06271821927e-06
2;1.0;0.00258794656344;1.0;0.00264703549823
1;1.0;3.11913166405e-05;1.0;2.47868129151e-06
3;1.0;0.00206900951736;1.0;0.000428433987818
2;1.0;2.89427822611e-05;1.0;1.85739778331e-06
4;0.999499999881;0.00247760020478;1.0;0.000407592220727
3;1.0;2.86018030158e-05;1.0;2.87136164104e-06
5;1.0;0.00212571520084;1.0;0.000355332767103
4;1.0;4.32007466759e-05;1.0;1.65472191568e-06
6;0.999499999881;0.00153836273472;1.0;0.000360938953818
5;1.0;7.34975661169e-05;1.0;1.71733320883e-06
7;0.999499999881;0.00157018562426;1.0;0.000222718221676
6;1.0;1.86002527305e-05;1.0;1.26267473185e-06
8;0.999499999881;0.00223101757975;1.0;0.000225805778955
7;1.0;5.40842089397e-05;1.0;1.03844096984e-06
9;1.0;0.000761400898411;1.0;0.000159179165303
8;1.0;2.02704512338e-05;1.0;9.8591228479e-07
0;1.0;0.00108465712616;1.0;0.000197591378301
9;1.0;2.30057280629e-05;1.0;1.73593168e-06
1;1.0;0.000729573192452;1.0;0.000208737777793
10;1.0;2.01119365259e-05;1.0;1.44907923058e-06
2;1.0;0.000699535467402;1.0;0.000124113292995
11;1.0;8.21511282368e-06;1.0;1.06967109609e-06
3;1.0;0.000742794768394;1.0;0.000174174628446
12;1.0;1.95763456703e-05;1.0;1.55005895145e-06
4;1.0;0.000733478504287;1.0;0.000162181060732
0;1.0;9.30362576895e-06;1.0;9.90122320275e-07
5;0.999499999881;0.000962698873122;1.0;8.63631941866e-05
1;1.0;2.92284180519e-05;1.0;6.27769500383e-07
6;1.0;0.000557167509917;1.0;5.92879950591e-05
2;1.0;5.74801168682e-06;1.0;5.22290924536e-07
7;1.0;0.000250807951543;1.0;5.45490690774e-05
3;1.0;7.73751651586e-06;1.0;4.2596934307e-07
8;0.999499999881;0.000975365208323;1.0;9.50766986739e-05
4;1.0;3.95958009605e-05;1.0;4.39219001223e-07
9;1.0;0.000192351810499;1.0;3.4360912814e-05
5;1.0;9.66442637143e-06;1.0;5.57442412088e-07
10;1.0;0.000280712372703;1.0;3.42804868922e-05
6;1.0;0.000271435036608;1.0;5.27211950114e-07
0;1.0;0.000280554609653;1.0;2.74976866262e-05
7;1.0;7.90624088701e-06;1.0;2.94487347787e-07
1;1.0;0.000446008469846;1.0;3.04766418537e-05
8;1.0;1.93159416256e-06;1.0;2.95698912183e-07
2;1.0;0.000576214851985;1.0;3.02381299093e-05
9;1.0;5.87937540722e-06;1.0;4.4311340524e-07
3;1.0;0.000317382621977;1.0;2.0572809255e-05
10;1.0;8.84921624873e-06;1.0;2.62318491906e-07
4;1.0;0.000100657749023;1.0;1.9405304206e-05
11;1.0;3.09427171644e-06;1.0;2.32153820292e-07
5;1.0;0.000100360392436;1.0;1.5193722067e-05
12;1.0;4.09795954504e-06;1.0;3.15585091855e-07
6;1.0;0.00019977001544;1.0;4.13290929112e-05
13;1.0;0.000101232926376;1.0;2.62568149196e-07
7;1.0;0.000202630913491;1.0;1.27537199648e-05
0;1.0;3.53894107604e-06;1.0;2.23739647353e-06
8;1.0;5.63526760979e-05;1.0;8.12862135035e-06
1;1.0;2.57603093452e-06;1.0;1.91888528178e-07
9;1.0;0.000114648917363;1.0;8.33192850166e-06
2;1.0;1.43898329569e-06;1.0;1.68455850371e-07
10;1.0;7.87061951019e-05;1.0;5.61966374335e-06
3;1.0;1.13358306116e-06;1.0;1.96702923247e-07
11;1.0;6.26209819376e-05;1.0;6.6616001638e-06
4;1.0;1.21576440435e-06;1.0;1.60765101711e-07
0;1.0;0.000144750240708;1.0;6.23088945474e-06
5;1.0;2.21164430144e-06;1.0;1.71862819371e-07
1;1.0;3.89289334744e-05;1.0;4.79367708323e-06
6;1.0;1.35518235446e-06;1.0;1.42329062385e-07
2;1.0;2.99741576325e-05;1.0;3.38591939908e-06
7;1.0;1.6065694701e-06;1.0;1.3630676186e-07
3;1.0;8.59655827693e-05;1.0;6.43611399482e-06
8;1.0;1.02307603584e-06;1.0;1.26037749695e-07
4;1.0;5.13216056508e-05;1.0;4.64330454946e-06
9;1.0;1.35294819017e-06;1.0;1.29372071953e-07
5;1.0;2.90915636371e-05;1.0;3.52645156269e-06
10;1.0;1.06393602529e-06;1.0;1.23013371507e-07
6;1.0;1.62191893365e-05;1.0;2.2310305836e-06
11;1.0;8.3931071444e-07;1.0;1.2144342989e-07
7;1.0;2.49599285959e-05;1.0;2.67778487625e-06
12;1.0;3.80613626518e-07;1.0;1.23604453535e-07
8;1.0;0.000267022008858;1.0;1.41086816967e-06
13;1.0;1.73919451449e-06;1.0;1.58901891183e-07
9;1.0;1.80460813495e-05;1.0;1.69379023845e-06
14;1.0;7.39796154861e-07;1.0;1.14434129301e-07
10;1.0;3.71402947515e-05;1.0;1.62742194391e-06
0;1.0;1.04550972161e-06;1.0;1.1746141638e-07
11;1.0;2.60132882879e-05;1.0;3.15591781998e-06
1;1.0;1.62875444175e-06;1.0;1.12824611733e-07
2;1.0;4.84506679541e-07;1.0;2.13105532225e-07
3;1.0;7.50240143006e-07;1.0;1.42962106437e-07
4;1.0;5.29471381441e-07;1.0;1.10880271649e-07
5;1.0;7.62980262792e-07;1.0;1.16081946544e-07
6;1.0;4.84681149899e-07;1.0;1.12467559035e-07
7;1.0;4.71160332793e-07;1.0;1.18267573512e-07
8;1.0;3.06411483919e-07;1.0;1.10466325154e-07
9;1.0;4.79625669243e-07;1.0;1.11502790858e-07
10;1.0;2.58462609821e-07;1.0;1.1018516048e-07
11;1.0;6.18027059502e-07;1.0;1.13708049057e-07
12;1.0;2.76505264054e-07;1.0;1.29314897279e-07
13;1.0;2.753168053e-07;1.0;1.09723882602e-07
14;1.0;1.83102983726e-07;1.0;1.10694263071e-07
15;1.0;5.1806671145e-07;1.0;1.12118943179e-07
0;1.0;7.7647169789e-07;1.0;1.16297157291e-07
1;1.0;1.68409486179e-07;1.0;1.13002138349e-07
2;1.0;2.56406471024e-07;1.0;1.09677101889e-07
3;1.0;1.83031561178e-07;1.0;1.09639218024e-07
4;1.0;1.64377080836e-07;1.0;1.09621500641e-07
5;1.0;2.36832995526e-07;1.0;1.09915986286e-07
6;1.0;1.9580189921e-07;1.0;1.09891607778e-07
7;1.0;1.76661513791e-07;1.0;1.15147906996e-07
8;1.0;1.7522036778e-07;1.0;1.09882761308e-07
9;1.0;1.50639802143e-07;1.0;1.15449435114e-07
10;1.0;1.20626095701e-06;1.0;1.09611498189e-07
11;1.0;1.56846825092e-07;1.0;1.09822880745e-07
12;1.0;2.02060334544e-07;1.0;1.09604673355e-07
13;1.0;1.37268970164e-07;1.0;1.09616720891e-07
14;1.0;1.38858642913e-07;1.0;1.09615317072e-07
15;1.0;1.3779475097e-07;1.0;1.09604673355e-07
16;1.0;1.30858109699e-07;1.0;1.09604673355e-07
0;1.0;1.33655321051e-07;1.0;1.09604673355e-07
1;1.0;1.24183728687e-07;1.0;1.09604673355e-07
2;1.0;2.54862197266e-07;1.0;1.10993615579e-07
3;1.0;1.33904837654e-07;1.0;1.09615254402e-07
4;1.0;1.2511323618e-07;1.0;1.09604673355e-07
5;1.0;1.13247188681e-05;1.0;1.09666614847e-07
6;1.0;3.04139181893e-07;1.0;1.09604673355e-07
7;1.0;1.30351592418e-07;1.0;1.09604673355e-07
8;1.0;4.44941391819e-07;1.0;1.09604673355e-07
9;1.0;2.17010706365e-07;1.0;1.09604673355e-07
10;1.0;1.20924355187e-07;1.0;1.09604673355e-07
11;1.0;1.19773972926e-07;1.0;1.09604673355e-07
12;1.0;4.09447355523e-07;1.0;1.09604673355e-07
13;1.0;1.25592532072e-07;1.0;1.09604673355e-07
14;1.0;7.26340032386e-07;1.0;1.09604673355e-07
15;1.0;1.18695617957e-07;1.0;1.09604673355e-07
16;1.0;1.87458690775e-07;1.0;1.09604673355e-07
17;1.0;1.32523627414e-07;1.0;1.09604673355e-07
0;1.0;1.16143362945e-07;1.0;1.09604673355e-07
1;1.0;1.20506929804e-07;1.0;1.09604673355e-07
2;1.0;1.18326282603e-07;1.0;1.09604673355e-07
3;1.0;1.22352573229e-07;1.0;1.09604673355e-07
4;1.0;1.25295837705e-07;1.0;1.09604673355e-07
5;1.0;1.20602788911e-07;1.0;1.09604673355e-07
6;1.0;2.5808268191e-07;1.0;1.10166737528e-07
7;1.0;1.30838552792e-07;1.0;1.09604673355e-07
8;1.0;2.90151270477e-07;1.0;1.09604673355e-07
9;1.0;1.25382721592e-07;1.0;1.09604673355e-07
10;1.0;1.17088749434e-07;1.0;1.09604673355e-07
11;1.0;1.34758699843e-07;1.0;1.09604673355e-07
12;1.0;1.63028013702e-07;1.0;1.09884326207e-07
0;0.771999999583;0.476749585569;0.758000000715;0.452136002034
13;1.0;1.21459246145e-07;1.0;1.09604673355e-07
1;0.875999994278;0.295503720194;0.92499999404;0.208673655018
14;1.0;1.49494405832e-07;1.0;1.09604673355e-07
2;0.903499994874;0.239602537788;0.937999991775;0.167083422411
15;1.0;1.11724114404e-07;1.0;1.09604673355e-07
3;0.911999995112;0.210266930703;0.953999991417;0.14330134172
16;1.0;1.13215541333e-07;1.0;1.09604673355e-07
4;0.929499992728;0.177223764807;0.955999993682;0.120796330292
17;1.0;1.12510163959e-07;1.0;1.09604673355e-07
5;0.94349999249;0.155289005246;0.960999994278;0.109244137537
18;1.0;1.12863535335e-07;1.0;1.09604673355e-07
6;0.953999990821;0.131544658234;0.950999993682;0.120976911774
0;1.0;1.11407047427e-07;1.0;1.09604673355e-07
7;0.95599999249;0.116852498502;0.976999995112;0.0774317015242
1;1.0;1.13094985181e-07;1.0;1.09604673355e-07
8;0.959999993443;0.111634072103;0.968499994874;0.0835096277297
2;1.0;1.1935416552e-07;1.0;1.09604673355e-07
9;0.966499993801;0.0948706242163;0.952499992847;0.123538389094
3;1.0;1.22307883714e-07;1.0;1.09604673355e-07
10;0.975499994159;0.0820121174492;0.985499997139;0.0512959267013
4;1.0;1.23969212638e-07;1.0;1.09604673355e-07
11;0.975999994278;0.0710187762859;0.99349999845;0.0421105641499
5;1.0;1.39950602573e-07;1.0;1.09604673355e-07
12;0.98099999547;0.0646521158144;0.99349999845;0.0358609740529
6;1.0;1.1446037945e-07;1.0;1.09604673355e-07
13;0.979999995232;0.0619475947134;0.996499999166;0.0329281022679
7;1.0;1.22363556585e-07;1.0;1.09604673355e-07
14;0.985999996662;0.0477002818487;0.996499999166;0.0259519159421
8;1.0;1.17254920582e-07;1.0;1.09604673355e-07
15;0.988499997258;0.0431302544044;0.997499999404;0.0211919144168
9;1.0;1.22807769358e-07;1.0;1.09604673355e-07
16;0.989499997497;0.0397970481578;0.999499999881;0.0179195602564
10;1.0;1.28852711114e-07;1.0;1.09604673355e-07
17;0.988999997377;0.034325886236;0.98749999702;0.0476768223522
11;1.0;1.12672373547e-07;1.0;1.09604673355e-07
18;0.994499998689;0.0283328992408;0.998999999762;0.0127104622032
12;1.0;2.93919076313e-07;1.0;1.09604673355e-07
19;0.995999999046;0.0238416126184;0.997499999404;0.0219278952887
13;1.0;1.42455151817e-07;1.0;1.09604673355e-07
20;0.992999998331;0.0248101840937;1.0;0.00928294321406
14;1.0;1.1172457036e-07;1.0;1.09604673355e-07
21;0.994499998689;0.019816523731;1.0;0.00872327020857
15;1.0;1.17247450859e-07;1.0;1.09604673355e-07
22;0.998499999642;0.0158816390659;1.0;0.0061197586765
16;1.0;1.18147971691e-07;1.0;1.09604673355e-07
23;0.998499999642;0.0154081574327;1.0;0.00567693447985
17;1.0;1.19246489376e-07;1.0;1.09604673355e-07
24;0.998499999642;0.0112434035935;1.0;0.00466065790562
18;1.0;1.12449220637e-07;1.0;1.09604673355e-07
25;0.998499999642;0.0114100082609;1.0;0.00493061607936
19;1.0;1.11497258004e-07;1.0;1.09604673355e-07
26;0.999499999881;0.00807924007822;1.0;0.00297053177899
27;0.998999999762;0.00815458220372;1.0;0.00347966916568
28;0.998999999762;0.00717625824036;1.0;0.00723090639483
29;0.999499999881;0.00630195970793;1.0;0.00164490698269
0;0.788000000417;0.466407996714;0.887999997139;0.275826996714
1;0.879499999285;0.293145148531;0.916499996781;0.21534160912
2;0.899999997616;0.238326285109;0.918999996185;0.194236580245
3;0.921499995589;0.203888079971;0.943999993801;0.153673729897
4;0.932999992967;0.176596189979;0.966499992609;0.113771627136
5;0.943499991894;0.154433827028;0.966999993324;0.110922168419
6;0.948499993682;0.135348026622;0.96499999404;0.0972144091595
7;0.956999992132;0.118068756033;0.975499994755;0.0776104302611
8;0.95999999404;0.101986697372;0.981499995589;0.0676120333467
9;0.968499993682;0.0932129229698;0.988999997377;0.0555084541533
10;0.974999995828;0.0752671545185;0.981499995589;0.0529785581212
11;0.979499995708;0.0678140877467;0.981999995708;0.0566638526972
12;0.981999996305;0.063941343925;0.995499998927;0.0332241644477
13;0.982499996424;0.0530188387958;0.995499998927;0.0312448828435
14;0.986499996781;0.0468955346709;0.996999999285;0.0279220899148
15;0.985999997258;0.0431384810386;0.988499997258;0.0437606433127
16;0.989499997497;0.0333015594375;0.999499999881;0.0188748192368
17;0.991499997973;0.0343740339903;0.997499999404;0.0195198261761
18;0.993999998569;0.029363535294;0.998999999762;0.0138016483514
19;0.99349999845;0.0256583350606;0.998499999642;0.014223056396
20;0.993999998569;0.0221936954861;1.0;0.0109057974827
21;0.996999999285;0.0193828279048;1.0;0.00780044379295
22;0.995499998927;0.0173168126843;1.0;0.0073951977957
23;0.997499999404;0.0158094413165;1.0;0.00550107199408
24;0.998499999642;0.0131700304331;1.0;0.00608183030039
25;0.998499999642;0.0115950790362;1.0;0.00345345399895
26;0.997499999404;0.0118124767827;1.0;0.00336950107972
27;1.0;0.00858018083818;1.0;0.00312075112044
28;0.998999999762;0.00729821281857;1.0;0.0022629356492
29;0.999499999881;0.00689554553719;1.0;0.00395720338609
0;0.771000002325;0.45403606534;0.871999998093;0.30425722003
1;0.872999998927;0.293805358186;0.895499996543;0.240947458893
2;0.896499996185;0.24649500981;0.944499992132;0.166760407202
3;0.917999994755;0.209266789332;0.951999993324;0.140855276361
4;0.934999990463;0.170075610131;0.946499991417;0.145890395977
5;0.943499991894;0.152535778172;0.958499993682;0.110594089609
6;0.947999993563;0.132584913895;0.973999994397;0.0931948280707
7;0.956999992132;0.123934655841;0.977499994636;0.0826919660904
8;0.961499992609;0.112706068214;0.984499996305;0.0683323750831
9;0.964499994516;0.0948814533092;0.982499995828;0.0605960818194
10;0.971999995708;0.0848992642667;0.98099999547;0.0687347913999
11;0.971499994993;0.0755458433367;0.98749999702;0.0531502169929
12;0.978999994993;0.0624039885495;0.996499999166;0.0356120818993
13;0.981999995708;0.0587821573764;0.992999998331;0.0360375215532
14;0.985499996543;0.049208879401;0.991999998093;0.0328565917769
15;0.987999997735;0.0438615890266;0.98749999702;0.042959592524
16;0.988999997377;0.0417816177476;0.998499999642;0.0202559512458
17;0.990999997854;0.0347922406136;0.999499999881;0.0185278285411
18;0.995499998927;0.029929295684;0.999499999881;0.0135600706283
19;0.992499998808;0.0304501606;0.998999999762;0.0183879114175
20;0.997999999523;0.0205498321471;0.999499999881;0.00989634359721
21;0.997499999404;0.0184227557399;0.988999997377;0.0370553780929
22;0.996999999285;0.0194607334462;1.0;0.00789514199016
23;0.996499999166;0.0165136854397;1.0;0.00650020392321
24;0.997999999523;0.013437859242;1.0;0.00610656601493
25;0.999499999881;0.0121687859669;1.0;0.00402513387497
26;0.998499999642;0.00992436723114;1.0;0.00782091199886
27;0.997999999523;0.00927832644724;1.0;0.00537304311845
28;0.999499999881;0.00807777995913;1.0;0.00263610127673
29;0.998999999762;0.00565017647838;1.0;0.00230193777694
0;0.784499999285;0.445972748399;0.891499996185;0.274933962524
1;0.874999995828;0.30300140433;0.914499992728;0.226725346372
2;0.902999993563;0.242416665554;0.934499990344;0.182853881642
3;0.916499996185;0.205566903353;0.945499991179;0.156295849271
4;0.923499991894;0.183155784626;0.959499992132;0.123684524186
5;0.936999989748;0.171639264189;0.960999993682;0.112583863288
6;0.945999993086;0.134495233931;0.967999993563;0.0980854520574
7;0.951499994397;0.125206748564;0.978999995589;0.0787287909538
8;0.964999995232;0.107547683567;0.981499996185;0.0693495677225
9;0.964999994636;0.098593020048;0.982499996424;0.0652228276152
10;0.970499993563;0.0852466800716;0.988499997258;0.0524349850789
11;0.971499994397;0.0778314691689;0.989499997497;0.0466734855622
12;0.979499996305;0.0622847881261;0.991999998093;0.0404134039767
13;0.981499995589;0.0599043248408;0.993999998569;0.0331882377993
14;0.985499997139;0.0532846936956;0.994499998689;0.0324153423216
15;0.986499997377;0.0459863255965;0.996499999166;0.0267178562027
16;0.987999997139;0.0408432669938;0.998499999642;0.0212908565742
17;0.994499998689;0.0338371286122;0.996499999166;0.0205034128344
18;0.99349999845;0.0303794566588;0.995499998927;0.0277482246794
19;0.994999998808;0.0242354908568;0.998499999642;0.0149667918286
20;0.992499998212;0.027159923974;1.0;0.0109688734403
21;0.997999999523;0.018968746881;0.999499999881;0.00956045441795
22;0.996999999285;0.0196825744619;1.0;0.00841084216605
23;0.996999999285;0.0158178038048;0.999499999881;0.00979682742269
24;0.998999999762;0.0121040656482;1.0;0.00588985674025
25;0.997499999404;0.012855358308;1.0;0.00426684500184
26;0.997499999404;0.0105378741118;1.0;0.00975613445451
27;0.999499999881;0.00773910944705;1.0;0.00542461581208
28;0.996999999285;0.0106265237698;1.0;0.00341101553087
29;0.999499999881;0.0068288869565;1.0;0.00248259744578
0;0.778500002623;0.473248320222;0.908499993086;0.272430497408
1;0.870999997854;0.298976045847;0.926999991536;0.203327449635
2;0.905499994755;0.233952449095;0.915499989986;0.209684620351
3;0.919499995112;0.201262428313;0.909499995112;0.210075644962
4;0.929499995112;0.178291067407;0.953499993682;0.126312217899
5;0.94099999547;0.15131333096;0.967999994755;0.10091041727
6;0.950999991894;0.139985714629;0.976499994993;0.0921857284009
7;0.954999992251;0.116965931514;0.979999995232;0.0824791868776
8;0.955499992967;0.113453294048;0.983499996662;0.0663859266415
9;0.964499993324;0.0948672818765;0.98099999547;0.0733205245435
10;0.96999999404;0.0830196913751;0.987999997139;0.058128012279
11;0.973499994874;0.0763451394439;0.990999997854;0.0414762281254
12;0.972999994159;0.0681406562682;0.984499996305;0.0476181312231
13;0.982499995828;0.0585481854295;0.996999999285;0.0319302527606
14;0.984499996901;0.047929175985;0.995999999046;0.028948620325
15;0.989499997497;0.0427300957358;0.988499997258;0.0397066650609
16;0.988499997258;0.0387888584193;0.999499999881;0.0189379367861
17;0.991499997973;0.0359072172176;0.999499999881;0.016936983848
18;0.990499997735;0.0305517912889;1.0;0.0143800265458
19;0.992999998331;0.0294375026028;1.0;0.0115727292735
20;0.994999998808;0.0234414278914;1.0;0.0103941999376
21;0.994499998689;0.0211513500763;1.0;0.0110874620435
22;0.996999999285;0.0201644408685;0.999499999881;0.00834218145697
23;0.997499999404;0.0164231258596;1.0;0.00782652515103
24;0.997499999404;0.0127870422218;1.0;0.00521020293061
25;0.998499999642;0.0123485975212;1.0;0.00438933320693
26;0.999499999881;0.00950631896267;1.0;0.00364257498994
27;0.998999999762;0.00880332727975;1.0;0.00371606234112
28;1.0;0.00820225750853;1.0;0.00288954043732
29;0.998999999762;0.0062574493108;1.0;0.00255400780792
0;0.5;0.796005427837;0.699999988079;0.54534804821
1;0.75;0.480315744877;0.699999988079;0.442261308432
2;0.800000011921;0.406346797943;0.699999988079;0.481231212616
3;0.899999976158;0.313676387072;0.800000011921;0.372391074896
4;0.949999988079;0.250746905804;0.899999976158;0.357365846634
5;0.949999988079;0.244683548808;0.800000011921;0.380434632301
6;0.899999976158;0.26503008604;0.899999976158;0.337928950787
7;0.949999988079;0.223800390959;0.800000011921;0.317042261362
8;1.0;0.177567973733;0.899999976158;0.296062767506
9;0.949999988079;0.169210523367;0.899999976158;0.293081432581
10;1.0;0.119326137006;0.899999976158;0.290034532547
11;1.0;0.0889443606138;0.899999976158;0.284994423389
12;1.0;0.0923266634345;0.899999976158;0.269586592913
13;1.0;0.0900206938386;0.899999976158;0.276091486216
14;1.0;0.095408461988;0.899999976158;0.265461504459
15;1.0;0.0788403600454;0.899999976158;0.258577615023
16;1.0;0.0655095726252;0.899999976158;0.2564894557
17;1.0;0.0526007413864;0.899999976158;0.255701929331
18;1.0;0.0569420233369;0.899999976158;0.254698872566
19;1.0;0.0491119287908;0.899999976158;0.254308879375
20;1.0;0.0390186682343;0.899999976158;0.246359825134
21;1.0;0.0309076048434;0.899999976158;0.242468565702
22;1.0;0.0406032502651;0.899999976158;0.2420129776
